RiskPerformance;ExternalRiskEstimate;NetFractionRevolvingBurden;AverageMInFile;MSinceOldestTradeOpen;PercentTradesWBalance;PercentInstallTrades;NumSatisfactoryTrades;NumTotalTrades;PercentTradesNeverDelq;MSinceMostRecentInqexcl7days
0;68;4;73;162;42;23;22;22;86;5
0;86;2;79;241;22;16;25;25;100;0
0;80;37;92;172;83;27;21;22;100;0
0;64;45;86;218;73;38;33;34;82;1
1;57;81;16;35;89;30;10;10;100;0
1;69;54;100;198;100;61;18;18;89;0
1;70;17;11;23;56;8;12;13;100;0
0;75;1;44;274;45;32;22;22;95;0
0;82;0;49;93;38;30;22;23;100;1
0;81;3;87;274;43;27;36;37;100;0
1;60;48;57;383;91;25;26;29;96;1
0;68;13;117;237;75;14;21;23;90;1
1;73;58;55;115;82;58;40;40;100;7
0;79;6;46;120;50;22;22;23;100;2
0;72;1;86;269;29;12;25;26;85;0
1;86;3;123;310;43;32;22;22;100;0
0;82;25;111;298;63;38;24;24;100;19
0;78;8;99;230;25;18;32;33;85;16
1;73;39;71;190;75;18;22;23;100;1
1;61;15;80;161;50;43;6;7;43;2
0;67;12;73;419;69;33;37;44;92;3
1;72;89;51;77;100;63;8;9;100;7
1;91;2;110;447;33;15;27;27;100;22
0;75;36;97;198;100;29;21;21;100;0
1;64;55;91;232;100;60;36;40;93;0
0;71;49;71;235;80;27;32;33;94;0
1;70;23;68;224;29;38;21;21;90;0
1;54;90;100;238;67;39;16;18;61;0
0;66;12;98;182;60;45;10;12;100;0
0;88;6;179;278;100;40;4;5;100;0
0;70;20;47;132;52;16;33;37;97;0
0;90;0;86;179;50;25;12;12;100;0
1;69;44;81;202;50;20;13;15;67;0
1;75;2;75;415;33;22;22;23;83;0
1;81;12;57;276;38;30;35;37;97;0
1;78;79;92;219;67;50;17;20;100;0
1;80;1;39;74;83;71;7;7;100;0
1;80;9;48;108;71;60;18;20;100;0
1;68;0;95;320;75;40;14;20;50;0
1;58;104;112;168;100;26;14;19;74;0
0;67;36;38;88;50;33;19;21;95;0
1;72;28;26;79;69;27;13;15;100;0
1;55;93;8;18;100;40;4;5;100;0
1;62;90;70;331;100;50;14;18;94;0
1;61;22;70;272;63;22;8;10;78;0
0;68;76;85;174;75;60;22;25;84;0
0;84;14;48;128;64;30;23;23;100;0
1;63;81;34;158;86;55;9;11;91;0
1;79;13;50;206;63;29;21;21;90;0
1;58;73;62;109;80;27;15;15;93;0
1;57;98;30;61;100;67;9;9;89;0
1;73;7;142;339;47;36;34;36;83;0
1;73;23;87;278;55;36;21;25;96;0
0;82;16;88;271;55;18;31;34;97;0
1;68;44;70;224;67;52;23;25;96;0
1;63;50;62;175;100;64;13;14;71;0
0;72;63;98;233;55;34;36;38;100;0
1;69;48;76;198;80;63;24;27;93;0
1;57;92;36;66;100;63;19;19;95;0
1;61;64;48;109;80;62;11;13;92;0
0;84;18;76;401;38;19;31;31;100;0
0;69;53;101;214;78;32;16;19;95;0
0;79;22;108;305;70;31;25;29;93;0
1;60;28;64;110;67;64;10;12;45;0
1;80;44;53;181;83;62;13;13;100;0
1;73;15;108;211;47;14;26;29;97;0
1;66;28;86;246;78;61;26;28;79;0
1;74;74;45;138;50;40;5;5;100;0
0;72;39;55;130;79;53;30;32;100;0
1;69;72;73;176;75;38;31;32;97;0
1;61;86;85;187;93;41;28;29;97;0
1;56;100;49;129;85;59;14;22;55;0
1;62;0;70;113;50;93;10;15;71;0
1;66;33;51;125;75;63;27;30;97;0
1;72;88;91;198;100;39;16;18;94;0
1;82;32;58;129;88;57;13;14;100;0
1;57;44;77;158;90;51;38;39;85;0
1;64;92;40;65;100;20;14;15;93;0
1;61;99;76;128;100;56;12;18;67;0
1;56;80;25;66;100;40;13;16;93;0
1;56;13;45;145;75;17;23;24;92;0
1;66;30;74;210;56;67;31;34;97;0
1;72;47;79;216;56;41;23;27;85;0
1;72;54;55;170;64;55;54;62;98;0
0;70;69;64;178;65;50;28;28;100;0
1;61;77;84;194;75;31;36;39;97;0
1;67;22;61;134;82;35;17;17;94;0
0;61;75;70;204;86;26;34;34;94;0
0;84;21;104;255;67;53;13;15;100;0
0;73;46;65;185;69;48;27;27;100;0
1;66;80;87;151;67;57;9;14;64;0
1;65;72;77;243;86;57;26;30;90;0
0;88;0;74;160;50;50;10;10;100;0
1;69;83;57;159;75;20;18;20;95;0
1;67;16;44;82;75;36;14;16;100;0
1;89;10;115;306;50;17;20;24;100;0
1;84;23;100;341;83;36;11;11;100;0
1;79;25;80;196;60;38;25;26;100;0
0;81;12;78;257;56;40;25;25;92;0
0;81;16;92;163;38;50;16;16;100;0
0;92;0;233;398;0;0;5;5;100;0
1;62;30;35;88;92;50;20;22;95;0
1;62;87;56;195;100;45;26;29;86;0
1;74;3;85;211;60;44;43;45;93;0
1;58;65;102;410;75;24;45;46;85;0
0;85;5;64;146;35;30;42;43;100;0
0;62;69;118;208;100;33;16;18;89;0
1;65;76;68;138;100;53;35;36;97;0
0;67;82;72;153;87;22;58;59;100;0
1;61;101;39;66;100;75;16;21;90;0
1;70;33;94;182;36;24;25;25;96;0
1;68;78;111;368;80;27;47;49;100;0
1;74;18;20;41;63;11;9;9;100;0
0;78;3;63;150;50;18;37;40;100;0
1;63;52;17;42;91;43;13;16;93;0
1;74;69;54;319;90;31;32;32;100;0
0;91;5;118;240;50;0;8;8;100;0
1;64;16;97;175;50;63;29;41;63;0
0;82;4;57;73;60;25;8;8;100;0
0;73;34;97;206;73;35;28;31;97;0
0;85;4;72;259;67;41;32;34;100;0
1;65;40;73;169;80;63;53;56;100;0
1;80;2;73;152;58;24;28;29;100;0
1;66;24;94;204;100;86;6;8;86;0
1;65;77;60;212;92;60;19;25;96;0
0;80;22;76;179;60;24;40;41;100;0
1;77;50;67;112;38;8;12;13;100;0
1;52;82;39;158;92;50;25;26;88;0
1;79;55;88;210;71;45;38;42;100;0
0;84;19;118;427;43;12;15;17;100;0
0;84;8;87;137;43;41;22;22;95;0
1;79;40;97;196;83;48;28;29;100;0
1;57;60;100;214;91;30;53;54;83;0
1;65;27;96;266;87;57;25;31;89;0
1;62;68;53;163;89;39;22;23;87;0
1;67;68;47;74;100;33;15;15;100;0
0;85;10;100;288;50;24;25;25;100;0
0;72;80;78;132;60;44;15;16;88;0
1;55;84;97;153;86;33;26;27;78;0
0;84;11;71;192;86;57;20;21;95;0
1;66;50;97;342;100;71;15;17;88;0
1;80;13;111;255;50;0;12;12;92;0
1;68;59;103;222;63;32;16;19;84;0
1;58;71;41;91;100;56;31;32;100;0
0;54;33;45;73;86;43;13;15;50;0
1;81;28;54;119;67;36;22;25;100;0
0;79;2;59;135;60;45;29;31;100;0
1;74;33;74;340;69;29;21;21;95;0
1;66;76;70;188;90;52;22;25;92;0
0;56;32;145;447;43;22;14;18;78;0
1;74;38;107;247;87;38;46;47;100;0
1;78;3;56;152;64;40;14;15;87;0
0;89;2;106;255;100;22;9;9;100;0
0;68;90;89;272;86;27;31;33;100;0
1;64;64;31;87;100;29;14;14;100;0
1;73;101;73;186;100;45;22;22;91;0
0;74;17;91;295;75;29;23;24;79;0
1;67;55;16;65;100;60;9;10;100;0
0;70;29;59;188;43;24;45;50;100;0
0;66;100;122;286;100;57;40;44;89;0
0;84;10;75;223;71;40;18;20;100;0
0;85;1;109;273;43;17;29;29;100;0
1;84;6;94;243;33;50;28;32;97;0
0;69;28;103;225;90;25;20;20;85;0
1;58;60;92;191;85;26;51;53;87;0
0;79;9;70;169;42;23;44;44;100;0
1;79;0;117;256;33;0;5;6;50;0
0;88;3;147;308;78;52;27;27;96;0
1;64;70;35;111;78;33;15;17;100;0
0;70;27;105;335;88;33;35;39;87;0
1;60;50;57;100;90;61;36;36;92;0
1;75;57;91;244;78;38;24;24;100;0
0;88;0;91;236;33;40;9;10;100;0
1;77;29;83;192;54;39;22;23;96;0
1;61;80;57;138;88;58;23;24;88;0
1;76;13;38;82;36;31;15;16;94;0
0;80;34;164;331;75;33;15;15;100;0
0;65;46;68;130;85;43;25;29;89;0
1;74;48;65;158;81;40;24;25;96;0
0;86;21;143;377;100;0;11;11;100;0
0;71;75;104;308;81;30;39;40;98;0
1;74;42;140;297;69;21;24;28;89;0
1;61;78;87;316;73;58;38;40;93;0
1;66;69;75;139;100;33;15;18;94;0
0;77;42;121;272;77;25;20;20;100;0
0;90;2;97;200;71;41;16;17;100;0
1;71;0;101;270;75;58;11;12;92;0
0;78;20;81;146;60;36;14;14;100;0
1;74;53;83;196;50;41;29;32;94;0
0;80;32;52;138;75;25;11;12;100;0
1;74;7;80;124;75;69;36;45;91;0
1;68;0;63;122;86;65;20;23;91;0
0;80;34;65;178;86;42;36;38;100;0
1;66;6;146;313;67;45;11;12;82;0
1;61;65;63;118;88;41;26;27;78;0
1;55;69;60;127;89;47;28;30;80;0
0;89;5;119;460;67;36;11;11;100;0
0;87;0;111;222;27;24;28;33;97;0
1;74;3;82;172;43;38;14;16;81;0
0;82;0;95;238;38;49;52;53;94;0
1;57;72;197;423;80;22;8;9;89;0
0;71;42;80;114;71;33;12;12;92;0
1;63;51;17;31;100;14;7;9;100;0
0;72;70;100;179;86;32;27;28;96;0
0;81;42;61;144;60;25;18;20;100;0
0;61;53;53;122;81;65;39;43;95;0
1;61;95;86;244;100;70;7;10;50;0
1;79;15;72;199;63;14;13;14;100;0
1;78;0;54;110;50;52;26;27;100;0
0;55;36;85;289;77;30;20;24;78;0
0;74;28;79;371;47;23;40;43;100;0
0;70;51;93;234;70;44;27;27;89;0
0;42;23;66;174;64;66;44;57;70;0
1;69;16;84;198;63;55;17;20;89;0
0;66;47;49;93;64;19;24;27;81;0
1;73;21;29;73;55;55;17;20;100;0
0;71;52;78;157;83;43;13;14;100;0
1;67;29;47;117;67;36;13;14;86;0
1;61;80;81;197;78;46;21;24;79;0
0;84;0;66;126;56;57;49;49;100;0
0;72;38;53;104;80;38;11;13;92;0
1;65;9;90;221;56;48;28;33;94;0
1;61;41;58;192;60;57;22;23;70;6
0;83;8;128;238;47;27;54;56;100;3
0;73;15;66;160;40;14;14;14;86;1
1;81;5;34;171;64;19;15;16;100;0
1;70;86;46;84;80;11;16;23;94;0
1;56;82;80;153;75;45;17;20;95;17
1;65;37;80;241;60;32;25;25;96;1
0;75;65;73;189;75;43;27;28;96;22
1;83;38;135;262;76;27;36;37;100;19
1;62;62;74;188;78;21;28;28;96;0
1;63;31;79;200;50;29;16;17;82;9
1;75;57;86;169;83;57;20;41;95;6
0;87;1;79;188;44;36;24;25;100;4
1;65;33;9;20;89;22;8;9;100;4
1;76;15;54;112;67;40;19;20;90;8
1;68;54;46;113;63;50;13;14;100;6
1;65;66;56;137;82;33;26;27;96;0
1;68;0;69;184;100;68;19;19;100;5
0;73;18;56;229;83;63;32;33;100;5
1;82;9;54;153;38;44;18;18;100;14
0;87;3;67;117;67;8;11;12;100;1
1;70;3;64;131;50;50;12;14;57;4
1;60;103;40;199;100;44;14;16;94;8
1;65;66;108;258;73;30;27;33;76;5
1;68;47;58;126;55;44;15;16;63;7
1;55;46;100;183;91;54;25;28;89;2
0;76;14;94;260;50;27;42;85;98;3
1;78;51;63;102;50;9;10;11;100;7
0;84;16;74;158;71;63;14;16;100;0
1;56;73;24;95;85;44;15;19;100;4
1;65;35;50;128;57;60;29;30;93;2
0;73;56;100;237;60;58;39;40;95;4
0;74;23;91;194;56;47;35;36;100;0
1;72;25;60;165;78;78;22;23;91;2
0;78;9;50;119;75;38;16;16;94;0
1;61;92;78;125;100;76;27;29;93;2
0;88;0;133;159;40;50;15;18;100;7
1;67;60;92;188;75;59;24;32;75;10
1;59;61;81;185;60;43;47;49;90;2
0;66;23;94;190;75;55;33;33;97;0
1;63;74;58;121;100;50;15;18;89;0
1;71;49;71;201;82;43;34;37;100;0
0;72;27;124;257;100;36;13;14;93;3
1;72;56;49;98;67;36;11;11;91;4
0;84;0;157;365;22;18;17;17;94;8
0;79;33;99;242;53;34;33;35;100;14
1;56;53;76;140;71;44;37;41;93;4
0;85;3;72;216;60;11;28;28;93;0
0;69;17;90;200;80;42;23;24;100;22
1;59;47;62;208;100;43;27;28;82;0
1;75;64;74;175;50;36;22;25;96;0
0;73;57;65;68;50;0;2;2;100;0
1;69;42;39;80;75;11;9;9;100;0
0;68;16;138;435;43;33;26;30;90;8
0;70;32;61;125;74;9;31;38;100;0
1;70;43;55;143;100;45;20;20;100;0
0;65;93;80;195;60;63;46;49;98;2
0;77;14;69;161;38;4;20;23;96;16
1;66;0;68;208;83;39;18;18;94;0
1;68;42;84;353;39;17;59;60;97;1
0;89;0;74;214;20;17;15;18;100;1
0;85;2;90;164;100;76;34;37;100;3
0;65;64;57;147;100;91;9;11;82;7
0;83;12;105;350;80;60;36;40;100;1
0;60;26;76;154;89;34;35;38;82;4
0;67;18;78;247;44;36;47;50;88;1
0;83;4;130;344;31;18;65;68;95;6
0;79;16;67;163;40;18;33;33;97;4
1;74;34;72;385;75;49;35;37;95;3
0;78;43;86;137;82;52;24;25;100;4
0;78;34;83;256;33;19;25;27;100;3
0;67;40;118;261;88;29;27;28;93;2
0;74;63;65;155;67;21;40;46;98;2
1;63;26;99;316;75;56;13;16;69;10
0;79;33;103;307;69;36;42;42;100;1
1;62;43;95;275;63;24;30;38;87;17
0;80;40;81;320;88;45;27;31;100;6
0;72;21;69;160;88;58;40;48;96;9
0;84;19;103;187;70;26;31;31;100;4
0;82;2;103;273;50;31;28;32;100;1
0;91;0;89;147;60;25;12;12;100;0
0;68;62;93;222;60;35;32;37;97;0
1;78;27;73;267;80;43;35;35;97;2
0;72;22;98;232;77;64;33;36;97;3
1;57;22;92;209;67;19;34;37;92;1
1;79;49;106;335;56;42;45;45;100;0
0;67;37;71;222;46;14;21;22;82;0
0;89;0;77;181;44;8;25;25;100;0
0;87;3;93;435;50;29;23;24;100;0
1;87;3;73;285;67;45;26;29;100;0
0;75;2;71;141;50;33;7;9;78;0
1;65;0;149;397;67;48;18;21;76;0
0;77;22;37;180;64;29;12;14;100;0
1;68;9;88;157;80;47;18;19;95;0
1;47;77;78;150;86;57;21;28;75;0
0;60;59;74;349;73;58;16;19;95;0
1;58;6;55;107;60;22;17;18;89;1
0;77;4;174;510;46;15;25;26;100;14
0;75;21;83;289;50;33;39;42;95;3
1;55;1;103;211;50;38;9;13;69;0
0;89;0;93;217;44;18;24;28;100;13
1;55;16;92;236;56;25;52;64;83;3
0;85;14;94;281;48;33;39;43;98;0
0;89;4;122;450;75;21;17;19;100;4
0;81;67;94;261;100;64;22;22;100;2
0;76;48;86;231;78;33;27;30;97;1
0;88;0;117;272;14;24;21;21;100;20
0;68;95;110;217;100;55;19;22;86;7
0;75;66;71;191;73;42;25;26;100;10
0;63;73;39;92;83;29;23;24;100;8
1;67;27;87;155;93;37;23;27;85;5
0;86;4;108;249;55;29;21;21;100;13
0;83;0;50;157;20;53;13;15;93;3
1;77;1;71;156;86;32;19;22;95;8
0;74;58;113;332;57;35;19;20;95;21
0;88;5;109;312;67;53;17;17;100;0
0;64;3;102;329;33;34;36;38;100;0
0;83;0;107;222;25;35;17;17;94;0
0;90;2;106;274;20;21;32;33;100;12
0;82;4;104;260;17;43;19;21;100;4
1;63;92;71;148;100;54;13;13;92;3
0;66;63;95;272;80;29;44;49;100;0
1;70;69;74;214;95;21;41;42;98;1
0;87;0;122;306;50;42;11;12;92;1
0;64;41;58;166;82;58;14;19;89;3
0;80;23;65;163;67;45;27;29;97;11
0;65;45;77;183;70;33;24;24;96;19
0;77;28;70;154;64;53;37;45;98;1
1;83;26;138;465;43;38;24;26;100;22
0;82;21;81;340;48;44;65;84;100;1
0;78;42;113;475;64;50;27;30;97;3
1;85;0;44;124;50;25;3;4;100;4
0;90;2;95;308;33;27;28;31;100;4
1;85;19;79;325;57;29;39;41;98;0
0;84;19;50;132;86;36;22;22;100;6
0;82;19;93;253;62;28;38;39;100;18
0;67;72;101;310;86;42;31;31;97;0
0;75;1;72;154;75;66;28;29;100;20
0;87;2;173;367;58;44;26;27;100;17
0;82;37;84;144;71;28;22;31;100;0
0;82;41;117;300;63;22;22;23;100;0
0;75;31;53;105;80;56;22;25;100;0
1;69;43;69;179;75;32;25;25;100;0
1;69;78;84;155;91;47;27;30;100;1
0;87;2;79;236;40;18;44;44;100;8
0;71;18;69;236;56;50;19;22;91;1
1;73;1;88;215;50;38;38;40;92;19
1;61;80;60;143;83;29;33;36;100;0
0;61;77;35;75;76;15;30;37;100;10
0;60;62;83;220;73;44;21;25;80;22
1;69;48;20;35;75;43;5;7;100;1
0;87;2;52;221;31;14;29;29;100;4
0;64;40;86;216;60;36;18;25;60;0
0;69;31;39;102;58;5;22;22;100;1
0;65;24;100;247;61;35;41;46;96;1
0;80;21;75;174;60;35;23;23;100;16
0;85;2;109;366;33;34;26;29;86;0
1;81;4;75;163;57;61;22;23;91;14
0;58;57;99;305;75;68;36;39;100;0
0;91;1;126;254;75;50;15;16;100;11
0;71;0;58;128;33;50;15;16;100;3
1;72;0;128;293;50;50;6;6;100;3
1;81;9;71;158;47;42;34;37;97;1
0;60;59;79;190;100;38;22;24;88;5
0;79;27;79;288;53;28;44;47;100;11
0;77;6;60;161;63;46;12;13;92;5
0;79;41;112;267;60;32;19;19;100;2
1;83;33;103;321;71;20;31;35;100;5
0;72;38;80;203;73;38;15;16;94;8
0;63;12;68;196;47;32;33;38;97;3
0;75;0;101;387;75;49;32;37;95;3
0;85;6;82;199;36;38;31;34;100;0
0;88;10;166;365;44;43;29;30;97;17
0;80;19;98;207;58;32;24;28;93;0
0;79;59;77;310;71;35;30;34;100;0
0;85;3;79;143;50;15;26;27;100;0
0;72;15;31;65;88;8;13;13;100;10
0;71;47;92;205;57;25;39;41;100;7
0;82;19;107;209;50;21;23;24;100;0
1;65;33;36;75;100;58;9;12;75;4
1;59;2;113;404;44;28;25;29;83;4
0;83;7;66;159;80;32;23;25;96;10
0;83;6;95;234;87;59;33;37;100;1
0;80;45;163;378;83;29;20;21;100;17
0;84;1;28;49;60;46;13;13;100;0
0;59;104;90;213;100;54;13;14;85;1
1;71;33;95;282;83;57;28;28;89;1
0;84;3;92;202;36;26;19;34;95;4
0;91;4;102;412;43;42;18;19;100;5
0;88;5;80;219;67;34;28;32;100;22
0;77;2;111;251;63;56;23;27;89;0
0;79;1;111;225;30;14;22;28;82;1
0;77;39;107;178;100;55;20;22;100;1
1;73;76;75;164;75;29;7;7;100;1
0;79;35;82;200;36;30;38;40;100;0
1;76;65;63;210;100;55;11;11;100;10
1;72;53;48;118;100;45;19;20;95;21
0;66;46;134;305;62;28;26;29;90;5
0;60;60;86;256;85;30;28;30;90;4
1;75;52;39;85;100;60;15;15;100;12
1;67;4;36;59;83;56;8;9;89;3
1;62;37;72;136;93;60;29;32;97;6
1;91;0;148;325;50;33;14;17;100;0
1;63;75;100;217;94;21;31;33;100;1
1;63;68;32;103;100;85;13;14;100;0
1;61;232;32;125;100;60;5;6;100;0
1;65;18;28;44;100;86;13;15;100;0
1;57;98;52;131;89;63;15;16;81;0
1;61;52;52;122;100;61;15;18;72;0
0;70;28;37;76;79;26;22;23;100;0
0;76;56;55;121;100;56;15;16;100;0
1;66;56;60;160;71;44;13;16;81;0
1;66;37;72;174;65;19;29;32;87;0
1;83;1;83;158;63;71;27;31;100;0
1;71;72;82;207;92;21;22;24;96;0
1;72;18;32;55;71;48;21;21;100;0
0;72;69;105;302;83;14;13;14;93;0
0;68;41;64;135;82;52;19;21;90;0
1;60;35;25;49;72;32;24;25;100;0
1;64;5;73;177;64;62;31;34;85;0
1;76;6;52;129;83;60;10;10;100;0
0;65;76;76;206;100;69;25;26;88;0
0;82;8;101;229;50;36;25;25;100;0
1;62;56;51;102;75;39;20;23;78;0
1;60;8;64;151;83;36;10;17;64;0
0;57;51;58;298;92;75;47;48;92;0
1;62;68;45;84;87;60;28;30;93;0
1;59;16;85;248;64;60;27;40;80;0
1;62;39;92;305;62;33;31;33;82;0
0;57;93;78;240;86;67;17;18;67;0
1;61;49;62;149;55;45;21;22;77;0
1;55;55;119;313;75;36;18;22;64;0
1;63;30;89;278;86;24;37;38;95;0
1;74;55;58;151;58;33;24;24;96;0
1;77;30;52;124;71;45;19;22;100;0
1;88;2;87;163;40;20;9;10;90;0
1;59;42;52;145;82;36;12;14;79;0
1;68;27;64;118;100;64;11;14;86;0
1;80;0;20;31;67;67;3;3;100;0
1;86;9;66;119;57;62;13;13;100;0
1;61;48;20;105;73;61;26;28;100;0
1;57;14;73;204;62;41;28;29;97;0
1;82;0;87;223;20;16;21;25;68;0
1;68;49;41;104;88;63;16;17;100;0
1;41;70;85;169;88;31;33;39;74;0
1;70;41;51;187;62;61;31;31;100;0
1;67;5;82;217;45;41;27;32;72;0
1;66;48;38;87;83;67;14;16;93;0
1;59;70;35;71;93;44;16;18;100;0
0;72;0;75;106;0;30;9;10;50;0
1;56;0;30;57;100;89;6;9;67;0
0;69;52;84;176;81;56;34;34;97;0
1;57;78;69;161;100;55;9;11;73;0
1;72;85;38;63;100;0;5;5;100;0
1;59;54;50;150;63;21;27;28;89;0
1;66;88;70;155;100;69;46;48;96;0
1;73;33;129;379;69;52;23;29;86;0
1;54;76;55;153;67;60;5;6;60;0
1;64;44;71;296;73;23;28;30;73;0
1;71;23;63;132;71;58;29;31;90;0
1;89;0;130;523;0;14;7;7;100;0
0;87;0;68;228;33;29;31;31;100;0
1;75;17;15;23;100;50;2;2;100;0
1;67;94;89;152;100;60;19;20;90;0
1;69;50;32;75;91;44;18;18;100;0
1;61;101;28;84;100;60;4;6;80;0
0;80;23;62;116;83;23;24;26;100;0
1;74;29;73;158;83;64;14;14;93;0
1;70;0;29;119;80;75;8;8;88;0
1;58;36;146;470;75;0;5;6;83;0
1;65;4;71;146;80;58;21;26;77;0
0;83;4;41;156;29;14;22;22;100;0
0;76;8;98;266;56;42;27;31;97;0
0;66;37;73;153;83;50;24;26;88;0
1;54;21;52;132;50;47;14;19;74;0
1;57;45;61;142;52;16;44;44;84;0
0;87;1;68;297;56;39;23;23;100;0
1;61;54;65;176;89;44;24;25;80;0
1;66;60;66;132;100;56;8;9;78;0
0;69;51;84;284;86;50;27;31;100;0
0;80;3;64;185;56;37;41;46;100;0
0;78;4;108;288;60;36;9;11;82;0
1;71;64;31;86;75;45;22;22;100;0
0;62;81;79;152;78;28;18;25;72;0
1;69;47;100;242;100;50;30;32;88;0
0;69;36;46;183;56;45;21;22;86;0
1;67;69;40;116;43;57;14;14;86;0
1;60;0;23;43;60;67;9;9;78;0
1;80;48;65;190;50;50;10;12;92;0
0;64;95;26;60;75;43;6;7;86;0
1;63;64;6;10;100;50;1;2;100;0
1;88;0;102;254;100;54;21;24;100;0
1;70;17;53;97;60;38;14;16;94;0
0;80;31;111;368;44;11;25;28;96;0
1;63;82;68;153;100;89;37;45;91;0
1;56;93;59;254;90;70;17;20;80;0
1;72;9;69;174;46;9;30;33;97;0
1;54;90;67;111;83;0;6;11;55;0
1;61;81;54;150;100;62;12;13;77;0
1;55;76;47;132;100;58;24;24;75;0
0;92;0;161;421;50;42;17;19;100;0
0;71;19;107;313;89;53;30;32;100;0
0;81;8;83;144;33;36;23;25;92;0
1;82;1;131;374;33;56;17;18;94;0
1;55;0;56;80;33;33;4;9;56;0
1;67;10;97;265;67;54;11;13;77;0
1;66;0;90;218;33;20;12;15;87;0
1;66;68;81;341;89;43;31;35;86;0
0;72;38;76;164;62;36;34;36;100;0
1;69;48;73;244;27;37;25;27;74;0
1;66;44;110;321;93;48;27;29;93;0
1;56;49;60;107;67;24;14;17;71;0
1;60;88;59;170;100;69;21;26;96;0
0;78;9;80;306;64;40;19;20;90;0
0;82;3;77;208;55;21;22;24;96;0
1;67;14;62;156;67;56;5;9;89;0
1;59;83;65;148;91;47;49;53;94;0
1;67;38;81;196;83;50;21;24;71;0
1;56;75;25;48;71;25;7;8;50;0
0;85;4;94;293;25;14;40;42;100;0
1;68;66;50;108;100;44;15;18;100;4
0;69;32;103;222;84;33;31;33;94;6
1;70;28;23;85;77;47;18;19;89;0
1;56;39;55;118;77;86;29;37;81;5
1;68;28;98;226;75;57;24;30;80;8
0;78;22;63;133;70;42;24;24;96;0
1;75;83;74;136;77;65;17;25;100;2
1;55;103;62;165;100;33;6;6;67;6
1;84;0;61;130;67;43;14;14;100;0
0;83;8;73;187;89;79;33;34;97;2
1;65;40;58;181;64;52;21;23;91;5
0;83;7;73;217;57;21;34;39;100;1
1;58;47;66;184;80;13;30;31;94;0
0;89;5;90;199;75;62;24;26;100;18
1;54;76;23;67;90;25;15;16;69;6
1;65;56;96;256;67;30;42;46;91;3
1;62;57;46;175;89;75;18;20;95;0
1;60;71;18;45;88;40;13;15;100;1
0;80;47;103;148;88;75;16;16;100;3
0;68;0;52;89;67;82;10;11;73;7
0;85;19;73;208;80;38;11;13;100;1
0;77;20;45;200;80;58;18;19;100;0
0;66;54;119;199;86;39;33;41;90;0
1;70;54;52;118;60;38;24;26;88;1
0;91;1;127;228;33;33;16;18;100;17
0;80;44;127;184;80;50;19;20;100;20
0;89;3;90;171;60;27;14;15;100;3
1;59;20;55;180;80;65;45;49;80;1
1;66;54;58;124;89;39;33;35;94;0
0;71;54;74;176;70;34;29;29;100;0
0;84;0;72;143;50;50;22;22;100;4
0;83;20;94;157;50;32;19;19;100;22
0;83;13;97;265;75;69;46;48;100;17
0;83;2;68;257;64;41;22;22;100;1
0;84;11;118;209;67;36;11;14;100;6
0;74;26;12;21;80;17;6;6;100;19
1;66;86;55;165;80;76;15;17;94;0
1;55;78;89;241;83;64;11;14;71;0
1;84;0;50;115;20;9;9;11;100;19
0;91;0;132;178;0;71;5;7;100;3
1;54;64;62;136;73;28;28;30;93;4
0;89;37;109;169;33;27;14;15;100;21
1;69;0;81;155;67;75;8;8;75;0
1;65;26;99;179;86;32;24;25;76;22
1;73;14;39;126;67;64;24;26;96;3
0;76;22;53;121;67;48;25;25;100;8
1;67;86;90;260;70;38;20;24;88;22
0;87;0;72;172;27;32;19;19;100;16
1;58;76;88;167;100;57;24;30;67;1
0;88;11;105;292;50;50;20;20;100;0
0;82;6;113;231;80;40;29;30;100;0
1;71;18;36;91;80;67;12;12;92;11
1;71;21;145;367;73;29;38;41;95;1
1;61;75;87;177;100;45;10;12;91;8
1;59;36;117;382;56;35;18;23;65;0
0;89;2;110;192;75;42;19;19;100;0
0;82;15;87;221;69;32;25;25;100;11
1;54;54;54;112;67;47;16;19;72;5
1;63;45;63;134;88;51;33;37;92;5
0;72;11;81;158;44;7;11;15;80;11
0;78;5;86;220;50;20;41;41;100;1
0;81;5;95;165;60;32;34;34;100;2
0;78;17;68;175;70;62;44;45;100;0
0;88;2;84;294;50;53;15;15;100;4
1;63;12;119;324;62;12;30;33;70;1
1;81;76;109;270;33;0;6;6;100;1
0;75;1;123;364;45;26;43;43;98;2
0;81;17;135;291;67;50;6;6;67;0
0;85;1;113;273;56;19;15;16;100;0
0;85;2;68;133;31;34;43;47;100;0
1;61;0;107;189;50;40;8;10;70;0
0;75;27;66;200;31;45;40;40;98;0
1;60;34;122;280;80;35;22;23;91;0
0;68;0;93;265;85;62;31;34;91;0
1;55;0;78;152;75;58;23;31;87;0
0;89;0;86;186;20;20;10;10;100;0
0;86;2;68;155;60;42;33;36;100;0
0;63;10;87;207;46;20;19;20;100;0
1;77;34;90;281;62;38;37;37;100;0
0;74;10;72;207;65;35;43;43;100;0
0;81;2;55;155;46;36;28;29;100;2
0;87;9;82;151;70;73;29;33;100;10
0;79;46;59;175;71;68;21;22;100;1
0;89;3;101;209;50;55;11;11;100;6
0;79;2;49;114;43;36;28;28;100;0
0;79;10;96;284;40;42;51;53;98;0
0;66;93;100;287;100;45;16;20;65;2
0;69;23;90;252;78;20;44;46;91;4
